0,0,7,0,8,17,19,15,0042119F
0,0,7,0,6,12,19,15,0042319F
0,0,4,19,8,20,8,34,0042608F
0,0,4,9,8,20,8,24,0042908F
0,0,4,16,8,13,8,31,0043108F
0,0,7,0,5,20,19,15,0043119F
0,0,4,19,8,10,8,34,0043308F
0,0,7,12,4,20,19,27,0043319F
0,0,7,0,8,12,19,15,0043419F
0,0,7,0,7,19,19,15,0043519F
0,0,7,0,6,20,19,15,0043619F
0,0,4,0,9,15,8,15,0043708F
0,0,7,0,5,18,19,15,0043719F
0,0,7,0,7,20,19,15,0043819F
0,0,7,0,6,19,19,15,0043919F
0,0,4,0,9,20,8,15,0044208F
0,0,4,12,8,18,8,27,0044608F
0,0,7,0,9,10,19,15,0044619F
0,0,4,0,8,18,8,15,0044708F
0,0,4,12,8,10,8,27,0044908F
0,0,7,10,5,18,19,25,0045119F
0,0,7,0,4,20,19,15,0045519F
0,0,4,12,8,14,8,27,0045608F
0,0,7,12,8,15,19,27,0045719F
0,0,5,12,0,14,9,27,0046109F
0,0,7,0,5,20,19,15,0046419F
0,0,5,12,2,13,9,27,0046609F
0,0,5,12,2,6,9,27,0046809F
0,0,7,0,5,6,19,15,0046819F
0,0,4,6,8,10,8,21,0047008F
0,0,7,0,7,13,19,15,0047419F
0,0,7,12,4,18,19,27,0047719F
0,0,5,12,2,12,9,27,0048009F
0,0,7,0,5,16,19,15,0048119F
0,0,7,0,5,19,19,15,0048319F
0,0,5,12,2,14,9,27,0048509F
0,0,7,0,4,20,19,15,0048619F
0,0,7,0,4,13,19,15,0048719F
0,0,5,12,2,20,9,27,0048809F
0,0,7,0,5,20,19,15,0048919F
0,0,4,12,8,10,8,27,0049008F
0,0,7,0,5,20,19,15,0049019F
0,0,4,10,8,20,8,25,0049208F
0,0,5,12,6,20,9,27,0049209F
0,0,7,0,6,12,19,15,0049219F
0,0,7,0,6,20,19,15,0049319F
0,0,7,0,5,15,19,15,0049419F
0,0,7,0,4,11,19,15,0049619F
0,0,7,0,7,19,19,15,0049719F
0,0,7,0,4,19,19,15,0049819F
0,0,7,0,7,8,19,15,0049919F
0,0,4,19,8,10,8,34,0050008F
0,0,4,9,8,16,8,24,0050208F
0,0,4,19,8,20,8,34,0050308F
0,0,4,12,8,15,8,27,0050508F
0,0,7,6,3,12,19,21,0050619F
0,0,7,8,3,10,19,23,0050919F
0,0,4,12,8,17,8,27,0051108F
0,0,4,9,8,19,8,24,0051208F
0,0,5,6,8,15,9,21,0051409F
0,0,7,0,5,20,19,15,0052019F
0,0,7,10,3,9,19,25,0052119F
0,0,4,10,8,20,8,25,0052208F
0,0,7,12,5,16,19,27,0052219F
0,0,7,10,3,4,19,25,0052719F
0,0,7,0,3,20,19,15,0052819F
0,0,7,10,3,10,19,25,0053019F
0,0,7,6,3,13,19,21,0053119F
0,0,4,0,8,9,8,15,0053208F
0,0,7,16,5,6,19,31,0053419F
0,0,4,6,8,17,8,21,0053908F
0,0,7,10,4,9,19,25,0054019F
0,0,7,12,3,13,19,27,0054119F
0,0,7,10,7,13,19,25,0054219F
0,0,4,9,8,20,8,24,0054408F
0,0,7,6,3,16,19,21,0054519F
0,0,4,6,8,20,8,21,0054708F
0,0,4,16,8,12,8,31,0054908F
0,0,4,16,8,20,8,31,0055208F
0,0,7,12,3,19,19,27,0055619F
0,0,7,16,8,18,19,31,0055719F
0,0,4,12,8,14,8,27,0055808F
0,0,4,0,8,9,8,15,0055908F
0,0,7,8,3,8,19,23,0056119F
0,0,7,0,7,12,19,15,0056219F
0,0,7,0,8,9,19,15,0056519F
0,0,7,9,5,20,19,24,0056819F
0,0,4,19,8,10,8,34,0057008F
0,0,7,0,5,10,19,15,0057119F
0,0,4,12,8,19,8,27,0057208F
0,0,4,10,8,20,8,25,0057308F
0,0,7,10,8,20,19,25,0057319F
0,0,7,0,4,10,19,15,0057419F
0,0,4,9,8,20,8,24,0057508F
0,0,5,12,0,9,9,27,0057609F
0,0,4,17,8,20,8,32,0057708F
0,0,4,12,8,12,8,27,0057808F
0,0,7,12,5,20,19,27,0057819F
0,0,7,9,5,20,19,24,0058019F
0,0,4,16,8,20,8,31,0058208F
0,0,7,0,5,10,19,15,0058619F
0,0,7,0,4,5,19,15,0058819F
0,0,4,9,8,10,8,24,0059108F
0,0,7,0,5,6,19,15,0059119F
0,0,7,16,3,8,19,31,0059319F
0,0,4,10,8,9,8,25,0059608F
0,0,4,0,9,13,8,15,0059808F
0,0,4,9,8,20,8,24,0059908F
0,0,7,0,5,20,19,15,0060519F
0,0,7,0,6,17,19,15,0060619F
